row_index,doc_id,field_name,raw_value,status,mapped_uri_or_reason
111,JFST_001,documentProductionMode,commercial fish culture,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,docId,CTU_001,skipped_no_predicate,predicate missing in ontology
112,CTU_001,title,Kỹ thuật sản xuất giống và nuôi giáp xác,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_001
112,CTU_001,filePath,data/raw_docs/CTU_001_ky_thuat_san_xuat_giong_va_nuoi_giap_xac.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_001
112,CTU_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
112,CTU_001,keywords,sản xuất giống; nuôi giáp xác; tôm biển; tôm sú; tôm càng xanh; cua biển; hatchery; seed production; aquaculture textbook,skipped_no_predicate,predicate missing in ontology
112,CTU_001,aboutTaxon,tôm biển,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,aboutTaxon,tôm sú,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
112,CTU_001,aboutTaxon,tôm càng xanh,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,aboutTaxon,cua biển,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,aboutTaxon,crustaceans,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Crustacean
112,CTU_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
112,CTU_001,documentProductionMode,hatchery,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
112,CTU_001,documentProductionMode,seed production,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,documentProductionMode,crustacean farming,unmapped,no ontology match (and manual fallback failed)
112,CTU_001,documentProductionMode,aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
113,TCKHTS_002,docId,TCKHTS_002,skipped_no_predicate,predicate missing in ontology
113,TCKHTS_002,title,"Mô hình phòng, trị bệnh sữa, bệnh đỏ thân trên tôm hùm nuôi lồng tại các tỉnh Nam Trung Bộ",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_002
113,TCKHTS_002,filePath,data/raw_docs/TCKHTS_002_phong_tri_benh_sua_do_than_tom_hum_nam_trung_bo.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_002
113,TCKHTS_002,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
113,TCKHTS_002,keywords,tôm hùm; nuôi lồng; bệnh sữa; bệnh đỏ thân; phòng bệnh; trị bệnh; Nam Trung Bộ; Khánh Hòa; Panulirus ornatus; Panulirus homarus; TBKT 03-02:2017/BNNPTNT,skipped_no_predicate,predicate missing in ontology
113,TCKHTS_002,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
113,TCKHTS_002,aboutTaxon,tôm hùm bông,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
113,TCKHTS_002,aboutTaxon,tôm hùm xanh,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutTaxon,spiny lobster,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutTaxon,Panulirus ornatus,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
113,TCKHTS_002,aboutTaxon,Panulirus homarus,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutDisease,bệnh sữa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#MilkyDisease
113,TCKHTS_002,aboutDisease,bệnh đỏ thân,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutDisease,milk hemolymph disease,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutDisease,red body disease,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutLocation,Bình Định,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutLocation,Phú Yên,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
113,TCKHTS_002,aboutLocation,Nam Trung Bộ,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
113,TCKHTS_002,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
113,TCKHTS_002,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,docId,TCTS_002,skipped_no_predicate,predicate missing in ontology
114,TCTS_002,title,Quy trình kiểm soát Rickettsia-like bacteria (RLB) gây bệnh sữa trên tôm hùm (Panulirus spp.) nuôi lồng,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCTS_002
114,TCTS_002,filePath,data/raw_docs/TCTS_002_quy_trinh_kiem_soat_rlb_benh_sua_tom_hum.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCTS_002
114,TCTS_002,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
114,TCTS_002,keywords,tôm hùm; bệnh sữa; Rickettsia-like bacteria; RLB; Panulirus spp.; nuôi lồng; phòng bệnh; kiểm soát bệnh; quy trình kỹ thuật; Viện Nghiên cứu Nuôi trồng Thủy sản III,skipped_no_predicate,predicate missing in ontology
114,TCTS_002,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
114,TCTS_002,aboutTaxon,Panulirus spp.,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,aboutTaxon,lobster,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
114,TCTS_002,aboutDisease,bệnh sữa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#MilkyDisease
114,TCTS_002,aboutDisease,Rickettsia-like bacteria,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,aboutDisease,RLB,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,aboutLocation,Nha Trang,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
114,TCTS_002,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
114,TCTS_002,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
114,TCTS_002,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,docId,HUIB_001,skipped_no_predicate,predicate missing in ontology
115,HUIB_001,title,Khả năng hình thành màng sinh học và tính kháng kháng sinh của Vibrio parahaemolyticus phân lập từ tôm hùm Panulirus spp. nuôi,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#HUIB_001
115,HUIB_001,filePath,data/raw_docs/HUIB_001_vibrio_biofilm_khang_khang_sinh_tom_hum.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#HUIB_001
115,HUIB_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
115,HUIB_001,keywords,Vibrio parahaemolyticus; tôm hùm; Panulirus spp.; Panulirus homarus; Panulirus ornatus; màng sinh học; biofilm; kháng kháng sinh; antimicrobial resistance; Bình Ba; Khánh Hòa,skipped_no_predicate,predicate missing in ontology
115,HUIB_001,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
115,HUIB_001,aboutTaxon,Panulirus spp.,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,aboutTaxon,Panulirus homarus,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,aboutTaxon,Panulirus ornatus,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
115,HUIB_001,aboutTaxon,lobster,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
115,HUIB_001,aboutDisease,Vibrio parahaemolyticus,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
115,HUIB_001,aboutLocation,Bình Ba,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
115,HUIB_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
115,HUIB_001,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
115,HUIB_001,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,docId,KKTY_001,skipped_no_predicate,predicate missing in ontology
116,KKTY_001,title,Tỷ lệ nhiễm và mức độ mẫn cảm kháng sinh của vi khuẩn Vibrio parahaemolyticus phân lập từ tôm hùm bông (Panulirus ornatus) nuôi lồng ở vùng biển tỉnh Phú Yên,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#KKTY_001
116,KKTY_001,filePath,data/raw_docs/KKTY_001_vibrio_khang_sinh_tom_hum_bong_phu_yen.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#KKTY_001
116,KKTY_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
116,KKTY_001,keywords,Vibrio parahaemolyticus; tôm hùm bông; Panulirus ornatus; nuôi lồng; Phú Yên; tỷ lệ nhiễm; mẫn cảm kháng sinh; kháng kháng sinh; disease risk,skipped_no_predicate,predicate missing in ontology
116,KKTY_001,aboutTaxon,tôm hùm bông,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
116,KKTY_001,aboutTaxon,Panulirus ornatus,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
116,KKTY_001,aboutTaxon,lobster,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
116,KKTY_001,aboutDisease,Vibrio parahaemolyticus,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
116,KKTY_001,aboutLocation,Cù Mông,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,aboutLocation,Xuân Đài,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,aboutLocation,An Chấn,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,aboutLocation,Phú Yên,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
116,KKTY_001,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
116,KKTY_001,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,docId,TCKHTS_003,skipped_no_predicate,predicate missing in ontology
117,TCKHTS_003,title,Tình hình cung cấp con giống tôm hùm bông (Panulirus ornatus) ở Việt Nam: hiện trạng và trở ngại,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_003
117,TCKHTS_003,filePath,data/raw_docs/TCKHTS_003_cung_cap_con_giong_tom_hum_bong_viet_nam.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_003
117,TCKHTS_003,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
117,TCKHTS_003,keywords,tôm hùm giống; tôm hùm bông; Panulirus ornatus; puerulus; con giống; nghề nuôi tôm hùm; Việt Nam; Khánh Hòa; Nha Trang; Ninh Hòa; Cam Ranh; trở ngại nguồn giống,skipped_no_predicate,predicate missing in ontology
117,TCKHTS_003,aboutTaxon,tôm hùm bông,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
117,TCKHTS_003,aboutTaxon,Panulirus ornatus,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
117,TCKHTS_003,aboutTaxon,puerulus,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,aboutTaxon,lobster seed,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
117,TCKHTS_003,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
117,TCKHTS_003,aboutLocation,Nha Trang,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,aboutLocation,Ninh Hòa,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,aboutLocation,Cam Ranh,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Cam_Ranh
117,TCKHTS_003,aboutLocation,Phú Yên,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,aboutLocation,Bình Định,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,documentProductionMode,seed supply,unmapped,no ontology match (and manual fallback failed)
117,TCKHTS_003,documentProductionMode,nursery,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,docId,KNQG_002,skipped_no_predicate,predicate missing in ontology
118,KNQG_002,title,Kỹ thuật nuôi tôm hùm lồng và các biện pháp phòng trị bệnh,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#KNQG_002
118,KNQG_002,filePath,data/raw_docs/KNQG_002_ky_thuat_nuoi_tom_hum_long_phong_tri_benh.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#KNQG_002
118,KNQG_002,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
118,KNQG_002,keywords,tôm hùm; nuôi lồng; kỹ thuật nuôi; phòng bệnh; trị bệnh; môi trường nuôi; quản lý lồng nuôi; bệnh tôm hùm; khuyến ngư,skipped_no_predicate,predicate missing in ontology
118,KNQG_002,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
118,KNQG_002,aboutTaxon,lobster,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
118,KNQG_002,aboutTaxon,Panulirus spp.,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,aboutDisease,bệnh tôm hùm,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,aboutDisease,bệnh sữa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#MilkyDisease
118,KNQG_002,aboutDisease,bệnh đỏ thân,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
118,KNQG_002,aboutLocation,Nam Trung Bộ,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
118,KNQG_002,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
118,KNQG_002,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
119,CTU_JOURNAL_001,docId,CTU_JOURNAL_001,skipped_no_predicate,predicate missing in ontology
119,CTU_JOURNAL_001,title,Phân tích hiệu quả sản xuất các mô hình nuôi tôm thẻ chân trắng và tôm sú thâm canh ở tỉnh Ninh Thuận,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_JOURNAL_001
119,CTU_JOURNAL_001,filePath,data/raw_docs/CTU_JOURNAL_001_hieu_qua_mo_hinh_nuoi_tom_ninh_thuan.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_JOURNAL_001
119,CTU_JOURNAL_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
119,CTU_JOURNAL_001,keywords,tôm thẻ chân trắng; tôm sú; nuôi thâm canh; hiệu quả sản xuất; chi phí lợi nhuận; Ninh Thuận; mô hình nuôi tôm; FCR; năng suất,skipped_no_predicate,predicate missing in ontology
119,CTU_JOURNAL_001,aboutTaxon,tôm thẻ chân trắng,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
119,CTU_JOURNAL_001,aboutTaxon,white-leg shrimp,unmapped,no ontology match (and manual fallback failed)
119,CTU_JOURNAL_001,aboutTaxon,tôm sú,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
119,CTU_JOURNAL_001,aboutTaxon,black tiger shrimp,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
119,CTU_JOURNAL_001,aboutLocation,Ninh Thuận,unmapped,no ontology match (and manual fallback failed)
119,CTU_JOURNAL_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
119,CTU_JOURNAL_001,documentProductionMode,shrimp farming,unmapped,no ontology match (and manual fallback failed)
119,CTU_JOURNAL_001,documentProductionMode,intensive aquaculture,unmapped,no ontology match (and manual fallback failed)
119,CTU_JOURNAL_001,documentProductionMode,intensive shrimp farming,unmapped,no ontology match (and manual fallback failed)
120,CTU_JOURNAL_002,docId,CTU_JOURNAL_002,skipped_no_predicate,predicate missing in ontology
120,CTU_JOURNAL_002,title,Phân tích hiệu quả kỹ thuật và tài chính của mô hình nuôi tôm thẻ chân trắng ở tỉnh Cà Mau,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_JOURNAL_002
120,CTU_JOURNAL_002,filePath,data/raw_docs/CTU_JOURNAL_002_hieu_qua_ky_thuat_tai_chinh_tom_the_ca_mau.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#CTU_JOURNAL_002
120,CTU_JOURNAL_002,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
120,CTU_JOURNAL_002,keywords,tôm thẻ chân trắng; Penaeus vannamei; nuôi tôm; hiệu quả kỹ thuật; hiệu quả tài chính; Cà Mau; năng suất; FCR; chi phí sản xuất; lợi nhuận,skipped_no_predicate,predicate missing in ontology
120,CTU_JOURNAL_002,aboutTaxon,tôm thẻ chân trắng,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
120,CTU_JOURNAL_002,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
120,CTU_JOURNAL_002,aboutTaxon,white-leg shrimp,unmapped,no ontology match (and manual fallback failed)
120,CTU_JOURNAL_002,aboutLocation,Cà Mau,unmapped,no ontology match (and manual fallback failed)
120,CTU_JOURNAL_002,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
120,CTU_JOURNAL_002,documentProductionMode,shrimp farming,unmapped,no ontology match (and manual fallback failed)
120,CTU_JOURNAL_002,documentProductionMode,intensive shrimp farming,unmapped,no ontology match (and manual fallback failed)
120,CTU_JOURNAL_002,documentProductionMode,aquaculture production,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,docId,TCKHTS_004,skipped_no_predicate,predicate missing in ontology
121,TCKHTS_004,title,"Thực trạng, tiềm năng và giải pháp phát triển nuôi tôm trên cát ở khu vực miền Trung",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_004
121,TCKHTS_004,filePath,data/raw_docs/TCKHTS_004_nuoi_tom_tren_cat_mien_trung.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_004
121,TCKHTS_004,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
121,TCKHTS_004,keywords,nuôi tôm trên cát; shrimp farming on sand; miền Trung; ven biển; phát triển bền vững; môi trường nuôi; dịch bệnh; tiềm năng phát triển; giải pháp phát triển,skipped_no_predicate,predicate missing in ontology
121,TCKHTS_004,aboutTaxon,tôm,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
121,TCKHTS_004,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
121,TCKHTS_004,aboutDisease,dịch bệnh tôm,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,aboutDisease,shrimp disease risk,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,aboutLocation,miền Trung,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
121,TCKHTS_004,aboutLocation,vùng ven biển miền Trung,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,documentProductionMode,shrimp farming,unmapped,no ontology match (and manual fallback failed)
121,TCKHTS_004,documentProductionMode,coastal aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_CoastalAquaculture
121,TCKHTS_004,documentProductionMode,sand-based shrimp farming,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,docId,VAP_001,skipped_no_predicate,predicate missing in ontology
122,VAP_001,title,Ô nhiễm môi trường trầm tích vùng nuôi và rủi ro đối với hoạt động nuôi lồng bè ven biển Nam Trung Bộ,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAP_001
122,VAP_001,filePath,data/raw_docs/VAP_001_o_nhiem_tram_tich_vung_nuoi_long_be_nam_trung_bo.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAP_001
122,VAP_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
122,VAP_001,keywords,ô nhiễm trầm tích; vùng nuôi lồng bè; Nam Trung Bộ; nuôi tôm hùm; chất hữu cơ; TOM; phát thải dinh dưỡng; môi trường vùng nuôi; rủi ro môi trường; suy giảm oxy,skipped_no_predicate,predicate missing in ontology
122,VAP_001,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
122,VAP_001,aboutTaxon,marine aquaculture species,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,aboutLocation,Nam Trung Bộ,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
122,VAP_001,aboutLocation,vùng ven biển Nam Trung Bộ,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,documentProductionMode,cage culture,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,documentProductionMode,lobster farming,unmapped,no ontology match (and manual fallback failed)
122,VAP_001,documentProductionMode,coastal aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_CoastalAquaculture
123,VAWRE_001,docId,VAWRE_001,skipped_no_predicate,predicate missing in ontology
123,VAWRE_001,title,Nghiên cứu biến động và giải pháp kiểm soát chất lượng môi trường vùng nuôi tôm tập trung tại Quảng Ninh,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAWRE_001
123,VAWRE_001,filePath,data/raw_docs/VAWRE_001_chat_luong_moi_truong_vung_nuoi_tom_quang_ninh.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#VAWRE_001
123,VAWRE_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
123,VAWRE_001,keywords,nuôi tôm tập trung; chất lượng môi trường; môi trường nước; môi trường đất; Quảng Ninh; kiểm soát môi trường; vùng nuôi tôm; quan trắc môi trường; giải pháp quản lý,skipped_no_predicate,predicate missing in ontology
123,VAWRE_001,aboutTaxon,tôm,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
123,VAWRE_001,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
123,VAWRE_001,aboutLocation,Quảng Ninh,unmapped,no ontology match (and manual fallback failed)
123,VAWRE_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
123,VAWRE_001,documentProductionMode,shrimp farming,unmapped,no ontology match (and manual fallback failed)
123,VAWRE_001,documentProductionMode,intensive shrimp farming,unmapped,no ontology match (and manual fallback failed)
123,VAWRE_001,documentProductionMode,aquaculture environmental management,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,docId,TCKHTS_005,skipped_no_predicate,predicate missing in ontology
124,TCKHTS_005,title,Tổng quan Decapod iridescent virus 1 (DIV1) gây bệnh ở tôm,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_005
124,TCKHTS_005,filePath,data/raw_docs/TCKHTS_005_tong_quan_div1_gay_benh_o_tom.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_005
124,TCKHTS_005,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
124,TCKHTS_005,keywords,DIV1; Decapod iridescent virus 1; bệnh tôm; virus trên tôm; shrimp disease; Penaeus vannamei; Macrobrachium rosenbergii; chẩn đoán bệnh; mô bệnh học; sinh học phân tử,skipped_no_predicate,predicate missing in ontology
124,TCKHTS_005,aboutTaxon,tôm,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
124,TCKHTS_005,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
124,TCKHTS_005,aboutTaxon,tôm thẻ chân trắng,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
124,TCKHTS_005,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
124,TCKHTS_005,aboutTaxon,tôm càng xanh,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,aboutTaxon,Macrobrachium rosenbergii,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,aboutTaxon,giáp xác,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,aboutDisease,Decapod iridescent virus 1,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,aboutDisease,DIV1,unmapped,no ontology match (and manual fallback failed)
124,TCKHTS_005,aboutDisease,bệnh virus trên tôm,unmapped,no ontology match (and manual fallback failed)
